id,Posting Date,Job Title,Required Skills,Role Categories,Location,Functional Area,Job Type,role,Min Salary,Max salary,Min Experience
337685e2bea41f2558b5d9de79772a3f,04-Aug-19, Sales Officer ( GT) / Chennai / Salary : Negotiable, Team Handling| Primary| Secondary Sales,Retail Sales,Chennai,"Sales , Retail , Business Development","FMCG, Foods, Beverage",Sales Executive/Officer,300000,650000,2
c99b6ee3d793735e481e45fd195783bf,04-Aug-19, Unit Sales Manager, agent| Agency Channel| channel sales| Direct Sales| distributor sales| agency sales| agent recruitment| sales,Corporate Sales,Hyderabad,"Sales , Retail , Business Development",Insurance,Sales/Business Development Manager,250000,600000,2
bf5ec6772af796135a00876fec59c3b8,04-Jul-19, Business Development Executive, business development| marketing| selling| Branding| promotion| Staffing| Business Development Management| sales management| marketing management| Business Development Executive| bde| marketing executive,Retail Sales,Noida,"Sales , Retail , Business Development","Recruitment, Staffing",Sales/Business Development Manager,300000,600000,2
64ff48fc3eefc588e88780c98b68d960,05-Aug-19, Welcome Sales Pro - For a Prestigious Life Insurance Co. Tamilnadu, advisor| Sales| Life Insurance| advisor Recruitment,Retail Sales,Chennai,"Sales , Retail , Business Development",Insurance,Sales/Business Development Manager,300000,600000,2
7cb88c865eabc0c20e6d7b2dcdd051a4,04-Jul-19, Key Account Manager - Corporate Sales, Corporate Sales| Key Account Management| ad sales| media sales| Space Selling| digital sales,Channel Sales,Hyderabad,"Sales , Retail , Business Development","Media, Entertainment, Internet",Sales / BD Manager,300000,800000,2
f92f11e04111194c291cd5f38039b587,04-Jul-19, Urgent Requirement Male FMCG Area Sales Executive for Delhi, Distribution Management| ASE| Area Sales| FMCG| Channel Management| Area Sales Executive| Sales Marketing| Strategic Planning| Sales Executive Activities,Retail Sales,Kolkata,"Sales , Retail , Business Development","FMCG, Foods, Beverage",Area Sales Manager,350000,375000,2
0767da2146a6a964e5f5f08f22bdcdbc,04-Jul-19,Lenskart is Hiring Business/franchisee Development Professional||delhi,business development|region|negotiation skills|problem solving|property|property acquisition,Retail Sales, Delhi NCR,"Sales , Retail , Business Development",Internet / Ecommerce,Sales/Business Development Manager,425000,700000,2
b38c510163c638add9d2630a0ac90234,04-Aug-19," Sales Manager,", sales manager| printing & packaging| Sales Management| Sales Executive| Marketing,Retail Sales,Noida,"Sales , Retail , Business Development","Printing, Packaging",Sales/Business Development Manager,225000,700000,2
921df0f49f313889d9ccc63696781fef,05-Jul-19, Urgent Requirement for Smart Distribution Officer/ BDM, channel partners| indirect sales| channel marketing| General Insurance| Agency Sales| Banca| branch banking| Sales,Corporate Sales,Kolkata,"Sales , Retail , Business Development",Insurance,Sales/Business Development Manager,150000,300000,2
6c2772e2cedd54ded8607ef8ea665ff4,04-Jul-19, Key Accounts Manager- Walk -in Drive- Noida -5th July, Sales| Life Insurance| Banking| Mutual Funds| Finance| Health Insurance| Customer Service| Cross Selling| Key Accounts| Financial Products,Retail Sales,Noida,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales/Business Development Manager,250000,550000,2
b8292241baca35f997ac8c1d6d0ef0d0,05-Jul-19," Field Executive, Sales Executive", Sales Executive Activities| Field Work| Field Marketing| Field Sales| Sales| marketing| mktg| selling| Retail Sales| retail operations,Retail Sales,Thane,"Sales , Retail , Business Development","FMCG, Foods, Beverage",Sales Executive/Officer,125000,300000,2
47207b41d48e98e48f1aa4e2336065ee,04-Jul-19,Business Development Manager-leading Life Insurance,sales|business development|bdm|revenue generation|life insurance|insurance sales|Client Acquisition|banking sales|Direct sales|direct channel|life insurance sales|Life Insurance Agent|life insurance advisor,Retail Sales,Hyderabad,"Sales , Retail , Business Development",Insurance,Sales Executive/Officer,300000,600000,2
8cd1cf56fafaf26e50fd9eabbabc21e4,04-Jul-19, Retail Associate - OLX Cashmycar - Kolkata, sales| automobile| car| car sales| automobile sales| two wheeler sales| used car sales,Retail Sales,Kolkata,"Sales , Retail , Business Development","Automobile, Auto Anciliary, Auto Components",Sales/Business Development Manager,200000,450000,2
1707e58a34c4a719f8bc6aa5c7a0cc1a,04-Jul-19, Regional Sales Manager, project sales| sales management| assistant sales manager| project marketing| regional sales| area sales manager| regional sales manager| institutional sales| government liaison,Retail Sales,Hyderabad,"Sales , Retail , Business Development","Ceramics, Sanitary ware",Area Sales Manager,175000,325000,2
db8429e593145f8bbd15ffe8e44ec4e0,04-Jul-19,Excellent Opportunity for General Insurance(agency Vertical),General Insurance|Agent Recruitment|advisor recruitment|Agent|Advisor,Corporate Sales,Ahmedabad,"Sales , Retail , Business Development",Insurance,Sales/Business Development Manager,350000,550000,2
a21aeb7a930809c15097addc6e16dbd1,04-Aug-19, Sales Executive_ Coatings Raw Materials_ Chemicals_ Ahmedabad, bd| adhesives| ink| business development| distribution| sales| paints| coatings| Chemistry| speciality chemicals| key accounts| inks| chemicals| chemical engineering,Corporate Sales,Ahmedabad,"Sales , Retail , Business Development","Chemicals, PetroChemical, Plastic, Rubber",Sales Executive/Officer,300000,500000,2
80fc17b042f8db1d587bd32462216dbf,04-Aug-19, Medical Representative Critical Care, Sales| Antibiotics| Critical Care| Medical| Marketing,Retail Sales,Kolkata,"Sales , Retail , Business Development","Pharma, Biotech, Clinical Research",Medical Representative,300000,450000,2
4333551ed0303fad0d640da780c1ec41,06-Jul-19, Assistant Manager Sales & Marketing - Gurgaon [ Real Estate Developer, channel sales| marketing campaigns| business development| channel development| branding| lead generation| promotions| sales management| real estate| property| Real Estate Sales| property sales| Marketing| BD,Retail Sales,Gurgaon,"Sales , Retail , Business Development","Real Estate, Property",Sales/Business Development Manager,250000,600000,2
1fb00d7e9641f75c55d770043c68cd10,04-Jul-19, Agency Development Manager_exide, recruitment| agency development| Agency Manager| agent| insurance| Life Insurance,Channel Sales,Gurgaon,"Sales , Retail , Business Development",Insurance,Sales / BD Manager,300000,600000,2
ee91e6da079d6c90c68ded2ac2121346,05-Aug-19, Openings For Sales Executive In top Auto-oil Lubricant Industry, Communication Skills| Target| Lead Generation| Sales| Supervision| Sales Executive Activities,Retail Sales,Hyderabad,"Sales , Retail , Business Development","Oil and Gas, Energy, Power, Infrastructure",Sales Executive/Officer,200000,350000,2
9b908bec2c1c8309d063b15fe40fe1a1,05-Jul-19, Manager Sales- Medical Devices - Pan India, Sales Management| Medical Devices| Nephrology| Critical Care,Retail Sales,Delhi,"Sales , Retail , Business Development",Medical Devices / Equipments,Sales/Business Development Manager,300000,500000,2
de80e4c4b55c146a558cd735c4a4df48,04-Jul-19,Manager – Group Business Credit Life -life Insurance (2-6 Years),b2b sales|business development|life insurance|bancassurance|banca|bancassurance sales|credit life,Channel Sales, Kolkata,"Sales , Retail , Business Development",Insurance,Sales / BD Manager,700000,1000000,2
9fa43c52de399e43c5d0a104b7575eb8,04-Aug-19, Ad Sales-media Industry, Media Sales| Ad Sales| Space Selling| Corporate Sales,Retail Sales,Noida,"Sales , Retail , Business Development","Media, Entertainment, Internet",Sales Executive/Officer,400000,750000,2
f778fba11e0731bada59afb452d575ad,04-Jul-19, Relationship Manager || Automobile Industry || Hooghly & Howrah, direct sales| product sales| relationship management| Field Sales| Automobile Sales| Real Estate Sales| property sales,Channel Sales,Kolkata,"Sales , Retail , Business Development","Automobile, Auto Anciliary, Auto Components",Client Relationship Manager,125000,200000,2
e86729ceec82f83d404a6ab163da91b0,05-Jul-19, Manager Sales & Marketing, marketing| sales management| communication skills| Senior Marketing Executive| Sales| Sales Executive| Senior Sales Executive| Insurance| FMCG| Agency| Direct| Banking| Field Officer,Retail Sales,Delhi,"Sales , Retail , Business Development",Insurance,Sales/Business Development Manager,250000,300000,2
6c8f35d4a382ca7e7c71cf68192bf003,04-Aug-19, Business Development Executive, marketing| marketing executive| sales officer| sales representative| business development executive| business development| Sales Development| sales executive,Corporate Sales,Chennai,"Sales , Retail , Business Development","Media, Entertainment, Internet",Sales Executive/Officer,200000,300000,2
af9aeffab949b4b611687ff7a50c3013,04-Jul-19, Online Pharmacist, pharma| pharmaceutical| pharmaceutical sales| medical sales| pharmaceutical marketing| hospital,Retail Sales,Mumbai Suburbs,"Sales , Retail , Business Development","Medical, Healthcare, Hospitals",Sales/Business Development Manager,300000,800000,2
62b74bf32da757b17d0d56e84d476516,07-Jul-19,Urgent Opening Automation Test Engineer 2-5yrs-bellandur Bangalore,Test Engineering,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance",IT-Software / Software Services,Software Developer,200000,700000,2
98521df08929d6f969a0e7c0cbafd4f8,06-Aug-19, Sales Engineer, Sales Engineering,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Automobile, Auto Anciliary, Auto Components",Sales/Business Development Manager,60000,300000,2
ee1f8b1f9f546d9d03d2bb44e6564420,06-Jul-19, HR Trainer, Training Needs| Soft Skills| Accent| HR| Feedback| Coaching| Customer Service| Process Compliance,Teachers,Bengaluru,"Teaching , Education , Training , Counselling","BPO, Call Centre, ITeS",Technical / Process Trainer,100000,400000,2
1b4378e5e13d409ab3585781dd7406ca,06-Aug-19, Graphic Designer / Senior Graphic Designer (walk - In on 22nd June 19), Design| Project Handling| Artwork| Key Skills| Illustrator| Photoshop| Graphic Designing| Client Interaction| Quality Assurance| Indesign,Creative,Bengaluru,"Design , Creative , User Experience",Other,Graphic Designer,300000,500000,2
e344940ccbd6c9e90a9b80e1e46a291c,05-Jul-19, Technical Recruiter, Technical Recruitment| IT Recruitment| C2H| HR| Screening| Talent Acquisition| Hiring| Sourcing| Interviewing| Referencing,HR/ Recruitment / IR,Bengaluru,"HR , Recruitment , Administration , IR","Recruitment, Staffing",Recruitment Executive,200000,400000,2
8026dc6815cfd0c53dbaba18b9d17ca7,04-Aug-19, Customer Service Associate, Inbound Process| Grievance Handling| Customer Service| English Language| Interpersonal Skills,Voice,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),300000,350000,2
03d614f65a5a9e86e6ad817085f67e9f,04-Jul-19," Channel Sales Manager,", channel sales management| channel partners| product positioning| strategy making| relationship building| audio| video| AV| crestron,Channel Sales,Bengaluru,"Sales , Retail , Business Development",IT-Hardware & Networking,Sales / BD Manager,300000,800000,2
0c3a3efb190ba2d3596a9b3900d5fca5,06-Jul-19, Client Service Executive, Client Management| Client Coordination| key account management| Client Servicing,Corporate Sales,Bengaluru,"Sales , Retail , Business Development","Printing, Packaging",Client Servicing/Key Account Manager,200000,400000,2
dea015f57ed8a042f7b72c3dfd0f6e0a,06-Jul-19, IT Helpdesk / Technical Helpdesk, IT Helpdesk| Technical Helpdesk| Hardware Support| IT Support| Communication Skills,Not Specified,Bengaluru,Other,Other,Other,400000,900000,2
ad1fd8e38c5d50931a9e1c18bbe4b55c,04-Aug-19, Online Data Entry Operator, data entry operation| health insurance,Not Specified,Bengaluru,"Self Employed , Entrepreneur , Independent Consultant","Medical, Healthcare, Hospitals",Outside Consultant,175000,300000,2
09f63b8722d2dd7ae3bb9e00d0442305,06-Jul-19, Openings for Staff Nurse..., Clinical Operations| Regulatory Compliance| Waste Management| Standard Operating Procedures| Operations Management| maintenance management| Nursing| gnm| nurse| OT| icu,Medical Professional,Bengaluru,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Pharma, Biotech, Clinical Research",Nurse,100000,300000,2
5cbd9b16aca6af8db602092dc8fd3398,06-Jul-19, Senior Sales Executive, sales executive activities| marketing| promotional campaigns| real estate sales| property sales| real estate marketing,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Real Estate, Property",Sales Executive/Officer,300000,600000,2
37922177416f805b49b4000ee91d08e2,06-Jul-19, Engineering Manager,Not Specified,Project Management,Bengaluru,"IT Software - Application Programming , Maintenance",IT-Hardware & Networking,Project Manager-IT/Software,400000,900000,2
6c5d4e521e4cc8f84aff35b2e7270d3c,05-Jul-19, Billing Executive Opening at Bangalore, Invoicing| Tally ERP| Payment Followup| billing,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","FMCG, Foods, Beverage",Accounts Executive/Accountant,200000,350000,2
5dd866229623101b1b40d24348e8548a,06-Jul-19, Sr Sales Executive (or) Assistant Manager Sales, Sales Management| Lead Generation| Cold Calling| Key Account Management| Sales Executive Activities| Negotiation| Payment Collection| Industry Mapping,Corporate Sales,Bengaluru,"Sales , Retail , Business Development","Internet, Ecommerce",Sales/Business Development Manager,200000,400000,2
6d06b7097f8cc998bb7e56e8ea4fb33b,04-Jul-19," Team Leader, Lead Advisor", sales| financial products| team leading| mutual funds| investments| wealth management| client acquisition| business development| marketing| sales & business development| team handling,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Regional Manager,500000,900000,2
eda0198e5321496551d2578b5bda2e94,06-Aug-19," Key Accounts Manager,", Sales| Key Accounts| Accounting| Key Account Management| Business Development,Institutional Sales,Bengaluru,"Sales , Retail , Business Development","Architecture, Interior Design",Sales/Business Development Manager,500000,650000,2
46095d4980f054b853d11ee1a0118a56,06-Jul-19, Business Analyst, business analysis| business analyst| crm| cms| erp| agile methodology,Other,Bengaluru,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Other,200000,450000,2
c9a848cb95fb4947f5d984f31b87417d,04-Aug-19, Urgent Hiring For Senior Product Marketing Manager For Bangalore., Product Development| Product Manager| Brand Management| Marketing Management| Product Marketing| Brand Manager| Digital Marketing| Product Launch| Advertising,Retail Sales,Bengaluru,"Sales , Retail , Business Development","FMCG, Foods, Beverage",Sales Promotion Manager,2000000,3500000,2
39860a27a6fe7a7d8de99d8f169b41ea,04-Aug-19, Urgent Hiring Area Branch Manager I.C @ Bangalore in a Leading MNC, Sales| Strategy| Gifts| Channel Distribution| Market Intelligence| Corporate Identity| Marketing| Business Management,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Pharma, Biotech, Clinical Research",Medical Representative,200000,400000,2
d2b1a895ef66bf686fbcac57d2afe646,07-Jul-19, Counselor,Not Specified,Teachers,Bengaluru,"Teaching , Education , Training , Counselling","Recruitment, Staffing",Counselor,400000,700000,2
4ea90a19f4e3f0b35439807df3f28021,04-Jul-19, System Administrator, system administration| it infrastructure| network infrastructure,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Systems , EDP , MIS","Construction, Engineering, Cement, Metals",System Administrator,225000,250000,2
401daf96b6bb4b21290fbcbcc63c788b,06-Jul-19, Hiring_key Account Manager_sales_healthcare Industry_bangalore 6 L, communication skills| presentation skills,Channel Sales,Bengaluru,"Sales , Retail , Business Development","Medical, Healthcare, Hospitals",Key Account Manager,400000,600000,2
e6af310eb7bd5fb8cf85ff268560214d,07-Jul-19, C# Developer,Not Specified,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer,400000,700000,2
7399c0aeb0c9270d2341eee3ba3ef31b,04-Jul-19, System Administrator, Call Center Management| BPO| Inbound| Calling| DNS| Domestic| Outbound| Monitoring Tools| Google Apps| Load Balancing,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Network Administration , Security","Education, Teaching, Training",System Administrator,300000,500000,2
e00592ea6e46ae5e7e52ba8bd0c0742e,04-Aug-19, Opening For Analyst | Accounts | SAP | Bangalore, SAP| Accounting| SAP MM Consultant,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Automobile, Auto Anciliary, Auto Components",Financial Accountant,225000,300000,2
962f4848623282c3d830b5e806eff1b9,04-Jul-19, Operation Officer, Team Management| Salary| Administration| Written Communication| Finance| Financial Accounting| Strong Interpersonal Skills| Payments| Office Management| Public Speaking,Other,Bengaluru,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Other,500000,1000000,2
fb61e1ee33ce361d8da9a7192ab13c90,04-Jul-19, Accenture - R2R, O2C| Accounting| Financial Accounting| general accounting| Accounts Receivable| B.com| general ledger| recoveries| Accounts Payable| Account Management| Collections| Cash Applications| OTC,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Accounting, Finance",Accounts Manager,300000,475000,2
dfe6781b2848378b5b8a68e9c81208b2,04-Aug-19, Hiring For Hrbp(business Partner) For FNFI, transaction processing| hrbp| business partnering| business hr| grievance handling,HR/ Recruitment / IR,Bengaluru,"HR , Recruitment , Administration , IR","BPO, Call Centre, ITeS",HR Business Partner,250000,700000,2
cb9e756f2e94cd0d10344480af9afa9a,04-Aug-19, Web Developer, Wordpress CMS| CSS| MySQL| Javascript| PHP| XHTML| HTML| JQuery| Web Development| Ajax,Not Specified,Bengaluru,Other,Other,Other,350000,450000,2
45c5d2c0e1895ab8d8975b55e4d1ad4c,05-Aug-19, Service Cum Commissioning Engineer, panels| relays| commissioning,Production/Manufacturing/Maintenance,Bengaluru,"Production , Manufacturing , Maintenance","Electricals, Switchgears",Service/Maintenance Engineer,300000,500000,2
736ae2a42379d923309e5bddf7b257a7,04-Aug-19, Senior Firmware Engineer, RTOS| EEPROM| C++| embedded developer| C| Microcontroller| firmware developer| UART| I2C| SPI| Firmware Development| Embedded Programming,Programming & Design,Bengaluru,IT Software - System Programming,IT-Hardware & Networking,Technical Architect,15000,25000,2
4c104331442be231ea0e57c155e67a36,04-Aug-19, Hiring For Junior Merchandiser(garments Industry) - Bangalore(lalbagh), Buying| Garments| Merchandising| Merchandiser| Merchandise,Production/Merchandising/Business Development,Bengaluru,"Export , Import , Merchandising","Textiles, Garments, Accessories",Merchandiser,225000,250000,2
64f852c20e165190e15004ea07745ec6,05-Jul-19, Equity Advisor, cross sales| lead generation| brokerage| equity| financial products| Trading| Dealing| NISM,Financial Services/Stock Broking,Bengaluru,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",Broker/Trader,200000,400000,2
35c76abfca9d9c49f77c33c7b4c22bda,06-Aug-19, Female Looking For Day Shift with Weekend Off Call Sushma, Recruitment Executive| Volume Hiring| Hiring| Team Leading| Bulk Hiring| HR Recruiter| Recruitment,Voice,Bengaluru,"ITES , BPO , KPO , LPO , Customer Service , Operations","BPO, Call Centre, ITeS",Associate/Senior Associate -(NonTechnical),350000,500000,2
a87330d212d01cb31fc1e84c802fbd3f,04-Aug-19, Looking For BDM For Printing Company at Bangalore, document management system| written communication| client servicing| bdm| Business Development,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Printing, Packaging",Sales/Business Development Manager,350000,450000,2
6c582e3120876081da15fc340c45fede,04-Jul-19, Beverage Manager, Business Growth| Product Quality| Quality Improvement,R&D,Bengaluru,"Engineering Design , R&D","FMCG, Foods, Beverage",Product Development Manager,400000,700000,2
d8507b4fbda1f43a1b24998962654fec,04-Aug-19, Service Engineer( Cosmetology Medical), Service Engineering| Maintenance| Biomedical,Health & Fitness,Bengaluru,Beauty / Fitness / Spa Services,Medical Devices / Equipments,Other,175000,325000,2
59ab6065db53bd7dfeaf4b7c04a640db,04-Aug-19," HR, Operations & Administration Executive", Office Administration| Apparel Industry| Business Process| HR Administration| HR Operations| General Administration| Recruitment| staffing,Administration/Facility Management,Bengaluru,"HR , Recruitment , Administration , IR","Textiles, Garments, Accessories",Executive/ Sr Executive - Administration,225000,300000,2
6c87b34183a0f67926ea0760f2dd6ea9,06-Jul-19, Am/manager - Finance & Accounts-for Leading Property Consultant, Accounting Software| Finance| Auditing| Taxation| IFRS| IGAAP| Statutory Audit| Chartered Accountant| Financial Reporting| Tax Audit,Accounts,Bengaluru,"Accounts , Finance , Tax , Company Secretary , Audit","Real Estate, Property",Chartered Accountant,700000,1100000,2
3643a0f1735e46293d06a01225f0391b,05-Aug-19, Urgent Opening For Creo Design Engineer, PLM| Diploma| Teamcenter| Detailing| Design Engineering| PDM| Creo| Sheet Metal| 3D Modeling| B.E Mechanical,Engineering Design,Bengaluru,"Engineering Design , R&D","Semiconductors, Electronics",Design Engineer,300000,500000,2
84af0b01d887f682cad5c8d3c2742975,04-Aug-19, Direct Sales & Marketing, Direct Sales| Insurance Sales| Field Work| Sales Management| Marketing| Health Insurance,Retail Sales,Bengaluru,"Sales , Retail , Business Development",Insurance,Sales Executive/Officer,150000,250000,2
1aa380f6b437b1d7a68e56a6e3d38de5,04-Aug-19, Mainframe Developer, VSAM| Performance Testing| JCL| Test Data| UAT| File - aid| Endevor,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Retail, Wholesale",Software Developer,450000,750000,2
8e6c3b160b1e5cb4abc3add079aa4a35,07-Jul-19, Sales Executive (Ice Cream), Ice Cream| lead generation| FMCG| Sales Executive| Business Development| Secondary Sales| Sales Executive Activities| Marketing,Retail Sales,Bengaluru,"Sales , Retail , Business Development","FMCG, Foods, Beverage",Sales Executive/Officer,200000,400000,2
15bcf50de18256098f324a72ed08becd,04-Aug-19, Application Support Engineer, networking skills| linux support| vmware| product service| itil certified| system administration| technical support| linux administration| application support| linux| analyst| mysql,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Application Programming , Maintenance",IT-Hardware & Networking,Technical Support Engineer,300000,800000,2
2ae1a2702ad79ca0ef95dca30dbb6e76,04-Jul-19, Centre and Business Development Manager, business development management| center manager| center head,Other,Bengaluru,"Teaching , Education , Training , Counselling","Education, Teaching, Training",Other,250000,425000,2
e34b3f5f3abfa49c3c724f48cab3ea30,05-Jul-19, WFM Senior Executive, Forecasting| Reporting| Scheduling| WFM| Capacity Planning,Not Specified,Bengaluru,Other,"Medical, Healthcare, Hospitals",Other,300000,400000,2
5fea9dc6a918bc6ec260fb44fc6f7ec7,05-Jul-19, Data Engineer, SQL| ETL| Pentaho| Talend| Informatica| Data Warehousing| Java| Data Science| Python| Data Quality,Analytics & BI,Bengaluru,Analytics & Business Intelligence,"Internet, Ecommerce",Data Analyst,800000,1400000,2
9750cdedfdf986a566de34942d399f1e,06-Jul-19, Junior Business Analyst,Not Specified,System Design/Implementation/ERP/CRM,Bengaluru,"IT Software - Application Programming , Maintenance","BPO, Call Centre, ITeS",Business Analyst,400000,600000,2
e3c3e103c3a27bceae9c2b06ef440641,07-Jul-19, Sharepoint Developer,Not Specified,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Recruitment, Staffing",Software Developer,400000,500000,2
0b8be1c5c914ea441fc9f79e5265fab8,05-Aug-19, Looking For Clinical Embryologist - Bangalore,Not Specified,R&D,Bengaluru,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Medical, Healthcare, Hospitals",Clinical Research Associate/Scientist,500000,1200000,2
ff108b90922af52d3fc021871914d78e,05-Aug-19, Mechanical Packaging-thermal, Design| Solid Edge| AutoCAD| Teamcenter| Ansys| Thermal Analysis| Product Life Cycle,Engineering Design,Bengaluru,"Engineering Design , R&D","Government, Defence",Senior Design Engineer,900000,1900000,2
88274eca605b5831970346a2f13f83ea,04-Aug-19, Hub Incharge, operations| logistics management| retail operations| logistics operations| store manager| store operations| store incharge,Logistics,Bengaluru,Purchase / Logistics / Supply Chain,"Courier, Transportation, Freight , Warehousing",Logistics Manager,300000,650000,2
c1eeff0104b8723cf9bf5d8a05c5ec05,06-Jul-19, Associate Software Engineer,Not Specified,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Software Developer,400000,700000,2
5743fbbd8ec9af51e3cd8b0b7ae40bdd,06-Aug-19, Python Automation Tester - Bangalore, Automation Testing| Software Quality| Python,Programming & Design,Bengaluru,"IT Software - Application Programming , Maintenance","Semiconductors, Electronics",Team Lead/Technical Lead,500000,1500000,2
9872c1454b44eceeb8bc7bf08808a216,04-Aug-19, Product Trainer For Ample Technologies - Bangalore, Retail| Soft Skills| Presentation Skills| Training Needs| Case Studies| Sales Training| Product Training,Sales Support,Bengaluru,"Sales , Retail , Business Development","Retail, Wholesale",Sales Trainer,400000,600000,2
adc45eaaccdaea05d3cd30636da96022,06-Aug-19, Marketing Executive - Bangalore (wire), promotions| sales executive activities| Channel sales| Sales Executive| sales marketing| Marketing Executive| corporate sales,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Industrial Products, Heavy Machinery",Sales Executive/Officer,200000,400000,2
29c2565dad2ce430b786e0af099fcae0,05-Aug-19, Business Development Manager, Corporate Strategy| Sales| Client Relationship Management| Presales| Business Development Management| Target Planning| Corporate Sales| CRM,Retail Sales,Bengaluru,"Sales , Retail , Business Development","Banking, Financial Services, Broking",Sales/Business Development Manager,3000000,3750000,2
beb3b959aa471a57bd6ed74bf92eae11,05-Jul-19, Sales Manager Dental Implants, sales management| relationship building| medical devices| medical equipment| Business Development| bde| Test Lead,Retail Sales,Bengaluru,"Sales , Retail , Business Development",Medical Devices / Equipments,Sales/Business Development Manager,125000,600000,2
5477eca92f7781fb826d673bbaab0076,04-Aug-19, Customer Relationship Manager, Customer Relationship| Business Expansion| New Product Development| Relationship Management| Field Operations| Financial Products| Business Development| Banking Sales| CRM| Unsecured Loans,Retail/Personal Banking,Bengaluru,"Financial Services , Banking , Investments , Insurance","Banking, Financial Services, Broking",CRM/Phone/Internet Banking Executive,250000,350000,2
59ca1793daee350c578c4b4e7f01efbd,04-Aug-19, Business Development Executive (bde), Sales| Business Generation| Concept Selling| Relationship Building| Outdoor Advertising| Concept Sales| Business Development| Advertising,Institutional Sales,Bengaluru,"Sales , Retail , Business Development","Advertising, PR, MR, Event Management",Sales/Business Development Manager,150000,300000,2
89c572069a478a10fee0780969c20e1d,06-Aug-19, Assay Development, pDCs,R&D,Bengaluru,"Medical , Healthcare , R&D , Pharmaceuticals , Biotechnology","Pharma, Biotech, Clinical Research",Research Scientist,500000,1500000,2
9c7da5ea487d93e1365ecf04b192608f,06-Jul-19, Opeanings for Linux OS Sal up to 8Lpa, customer service| international voice process| technical support| night shift| customer satisfaction| web technologies| ms sql| linux server| linux administration| linux admin| Linux| Linux System Administration,IT Hardware,Bengaluru,"IT Hardware , Technical Support , Telecom Engineering",IT-Hardware & Networking,System Administrator,300000,800000,2
20c415b4e74075d59ea73ff2b0febf22,04-Jul-19, Hiring For Senior Executive, inventory| warehouse| supply chain| purchase| Outbound,Logistics,Bengaluru,Purchase / Logistics / Supply Chain,"Internet, Ecommerce",Logistics Executive,250000,350000,2
141bf31f5a064beaaf8bcf5b8a69c596,05-Aug-19, Technical Support L1, Service Desk| Technical Support| Networking| Network Infrastructure| Change Management| Issue Resolution| Standard Operating Procedures,Admin/Maintenance/Security/Datawarehousing,Bengaluru,"IT Software - Application Programming , Maintenance","Banking, Financial Services, Broking",Technical Support Engineer,300000,600000,2
da246a56dc74f3c0469b5537a3350af6,06-Aug-19, Commercial Executive - Bangalore - Fruits, MIS Preparation| Loss Prevention| SAP| Finance| Commercial Executive| Commercial Sales| Sales Accounting| TDS Return| Preparing Invoices| PF| ESI| Taxation| Inventory,Not Specified,Bengaluru,Other,"Agriculture, Dairy",Other,200000,400000,2
961043e1f6f983c11bd98645926baf5a,06-Jul-19, Biomedical Service Engineer for Bangalore - MALE Only, Maintenance| Installation| Commissioning| Service Engineering,Production/Manufacturing/Maintenance,Bengaluru,"Production , Manufacturing , Maintenance","Medical, Healthcare, Hospitals",Service/Maintenance Engineer,250000,275000,2
cdcb611ea279a4462518effb1d3dffef,05-Aug-19, Sales Trainer- Insurance, soft skill trainer| Induction| Insurance Training| Insurance| Process Trainer| Orientation| Sales Training,Mutual Funds/Fund Management/Asset Management,Bengaluru,"Financial Services , Banking , Investments , Insurance",Insurance,Sales/Business Development Manager,300000,700000,2
d84bdc80db03c6bc68024583e2c48e62,04-Aug-19, HR Recruiter, Salary| Conducting Interviews| Selection| Joining Formalities| Hiring| Mass Mailing| HR| Benefits| Interviewing| Recruitment,Not Specified,Bengaluru,Other,Other,Other,50000,300000,2
